<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20121008,131135,158.12000,4000
GAZP,0,20121008,131135,158.12000,800
GAZP,0,20121008,131135,158.12000,22390
GAZP,0,20121008,131135,158.12000,500
GAZP,0,20121008,131135,158.10000,20
GAZP,0,20121008,131135,158.08000,250
GAZP,0,20121008,131135,158.08000,310
GAZP,0,20121008,131135,158.07000,10
GAZP,0,20121008,131135,158.07000,240
GAZP,0,20121008,131135,158.05000,100
GAZP,0,20121008,131136,158.07000,160
GAZP,0,20121008,131136,158.07000,650
GAZP,0,20121008,131136,158.05000,100
GAZP,0,20121008,131136,158.04000,280
GAZP,0,20121008,131136,158.03000,20
GAZP,0,20121008,131140,158.07000,20
GAZP,0,20121008,131156,158.07000,180
GAZP,0,20121008,131156,158.08000,420
GAZP,0,20121008,131200,158.04000,50
GAZP,0,20121008,131205,158.04000,50
GAZP,0,20121008,131205,158.04000,30
GAZP,0,20121008,131205,158.04000,1500
GAZP,0,20121008,131211,158.04000,650
GAZP,0,20121008,131226,158.03000,1030
GAZP,0,20121008,131226,158.03000,70
GAZP,0,20121008,131226,158.01000,150
GAZP,0,20121008,131226,158.01000,350
GAZP,0,20121008,131226,158.01000,10
GAZP,0,20121008,131226,158.01000,30
GAZP,0,20121008,131226,158.00000,8360
GAZP,0,20121008,131226,158.00000,40
GAZP,0,20121008,131229,158.00000,680
GAZP,0,20121008,131230,158.04000,1970
GAZP,0,20121008,131238,158.04000,10
GAZP,0,20121008,131239,158.05000,10
GAZP,0,20121008,131246,158.04000,10
GAZP,0,20121008,131246,158.04000,150
GAZP,0,20121008,131246,158.04000,100
GAZP,0,20121008,131246,158.04000,30
GAZP,0,20121008,131246,158.04000,840
GAZP,0,20121008,131246,158.04000,470
GAZP,0,20121008,131246,158.04000,220
GAZP,0,20121008,131246,158.04000,230
GAZP,0,20121008,131246,158.04000,90
GAZP,0,20121008,131246,158.04000,390
GAZP,0,20121008,131246,158.04000,160
GAZP,0,20121008,131246,158.04000,120
GAZP,0,20121008,131246,158.04000,50
GAZP,0,20121008,131246,158.04000,20
GAZP,0,20121008,131246,158.04000,120
GAZP,0,20121008,131246,158.01000,100
GAZP,0,20121008,131247,158.01000,900
GAZP,0,20121008,131247,158.00000,920
GAZP,0,20121008,131247,158.00000,630
GAZP,0,20121008,131247,158.00000,430
GAZP,0,20121008,131247,158.00000,100
GAZP,0,20121008,131247,158.00000,20
GAZP,0,20121008,131247,158.00000,20
GAZP,0,20121008,131247,158.00000,100
GAZP,0,20121008,131247,158.00000,20
GAZP,0,20121008,131247,158.00000,180
GAZP,0,20121008,131247,158.00000,200
GAZP,0,20121008,131247,158.00000,1000
GAZP,0,20121008,131247,158.00000,120
GAZP,0,20121008,131247,158.00000,20
GAZP,0,20121008,131247,158.00000,700
GAZP,0,20121008,131247,158.00000,160
GAZP,0,20121008,131247,157.97000,10
GAZP,0,20121008,131247,157.97000,90
GAZP,0,20121008,131248,157.98000,420
GAZP,0,20121008,131248,157.98000,80
GAZP,0,20121008,131248,157.98000,600
GAZP,0,20121008,131248,157.98000,130
GAZP,0,20121008,131248,157.98000,100
GAZP,0,20121008,131248,157.98000,180
GAZP,0,20121008,131248,157.98000,100
GAZP,0,20121008,131248,157.98000,210
GAZP,0,20121008,131248,157.98000,30
GAZP,0,20121008,131248,157.98000,170
GAZP,0,20121008,131248,157.98000,100
GAZP,0,20121008,131248,157.98000,10
GAZP,0,20121008,131248,157.98000,70
GAZP,0,20121008,131249,157.98000,20
GAZP,0,20121008,131249,157.98000,10
GAZP,0,20121008,131254,157.98000,340
GAZP,0,20121008,131254,157.98000,20
GAZP,0,20121008,131255,157.98000,10
GAZP,0,20121008,131255,157.98000,400
GAZP,0,20121008,131255,157.95000,600
GAZP,0,20121008,131255,157.95000,10
GAZP,0,20121008,131255,157.95000,3000
GAZP,0,20121008,131255,157.95000,990
GAZP,0,20121008,131256,157.95000,10
GAZP,0,20121008,131256,157.94000,140
GAZP,0,20121008,131256,157.93000,400
GAZP,0,20121008,131256,157.92000,110
GAZP,0,20121008,131259,157.92000,340
GAZP,0,20121008,131302,157.98000,500
GAZP,0,20121008,131304,158.00000,30
GAZP,0,20121008,131304,157.97000,30
GAZP,0,20121008,131304,157.97000,70
GAZP,0,20121008,131306,157.98000,10
GAZP,0,20121008,131315,157.97000,100
GAZP,0,20121008,131315,157.97000,1500
GAZP,0,20121008,131315,157.97000,1700
GAZP,0,20121008,131315,157.97000,3000
GAZP,0,20121008,131315,157.96000,2000
GAZP,0,20121008,131315,157.96000,1390
GAZP,0,20121008,131315,157.96000,1610
GAZP,0,20121008,131315,157.96000,100
GAZP,0,20121008,131315,157.96000,80
GAZP,0,20121008,131315,157.95000,1000
GAZP,0,20121008,131315,157.94000,300
GAZP,0,20121008,131316,157.94000,100
GAZP,0,20121008,131316,157.94000,300
GAZP,0,20121008,131316,157.93000,1730
GAZP,0,20121008,131325,157.94000,10
GAZP,0,20121008,131325,157.94000,1500
GAZP,0,20121008,131325,157.94000,530
GAZP,0,20121008,131325,157.91000,150
GAZP,0,20121008,131325,157.91000,400
GAZP,0,20121008,131325,157.91000,340
GAZP,0,20121008,131325,157.90000,1500
GAZP,0,20121008,131325,157.90000,170
GAZP,0,20121008,131325,157.90000,420
GAZP,0,20121008,131326,157.90000,10
GAZP,0,20121008,131326,157.90000,80
GAZP,0,20121008,131326,157.90000,70
GAZP,0,20121008,131327,157.90000,100
GAZP,0,20121008,131327,157.90000,200
GAZP,0,20121008,131327,157.90000,20
GAZP,0,20121008,131328,157.90000,20
GAZP,0,20121008,131334,157.91000,20
GAZP,0,20121008,131342,157.90000,900
GAZP,0,20121008,131352,157.90000,400
GAZP,0,20121008,131356,157.90000,2000
GAZP,0,20121008,131358,157.90000,10
GAZP,0,20121008,131359,157.90000,90
GAZP,0,20121008,131359,157.90000,150
GAZP,0,20121008,131400,157.90000,50
GAZP,0,20121008,131402,157.90000,400
GAZP,0,20121008,131402,157.90000,10
GAZP,0,20121008,131402,157.90000,300
GAZP,0,20121008,131402,157.85000,30
GAZP,0,20121008,131403,157.83000,70
GAZP,0,20121008,131410,157.83000,10
GAZP,0,20121008,131413,157.90000,200
GAZP,0,20121008,131418,157.84000,50
GAZP,0,20121008,131418,157.84000,10
GAZP,0,20121008,131428,157.87000,1000
GAZP,0,20121008,131436,157.86000,20
GAZP,0,20121008,131436,157.87000,80
GAZP,0,20121008,131436,157.84000,10
GAZP,0,20121008,131438,157.84000,290
GAZP,0,20121008,131438,157.83000,10
GAZP,0,20121008,131438,157.83000,10
GAZP,0,20121008,131438,157.82000,250
GAZP,0,20121008,131438,157.82000,440
GAZP,0,20121008,131439,157.82000,10
GAZP,0,20121008,131440,157.82000,500
GAZP,0,20121008,131440,157.82000,10
GAZP,0,20121008,131443,157.82000,10
GAZP,0,20121008,131446,157.82000,10
GAZP,0,20121008,131448,157.82000,270
GAZP,0,20121008,131448,157.82000,10
GAZP,0,20121008,131457,157.82000,10
GAZP,0,20121008,131501,157.86000,280
GAZP,0,20121008,131501,157.86000,280
GAZP,0,20121008,131502,157.85000,10
GAZP,0,20121008,131503,157.86000,180
GAZP,0,20121008,131503,157.85000,30
GAZP,0,20121008,131503,157.85000,240
GAZP,0,20121008,131508,157.82000,30
GAZP,0,20121008,131509,157.82000,1700
GAZP,0,20121008,131509,157.81000,20
GAZP,0,20121008,131509,157.81000,260
GAZP,0,20121008,131517,157.82000,500
GAZP,0,20121008,131524,157.82000,340
GAZP,0,20121008,131531,157.86000,400
GAZP,0,20121008,131532,157.86000,400
GAZP,0,20121008,131532,157.86000,400
GAZP,0,20121008,131532,157.86000,400
GAZP,0,20121008,131532,157.86000,400
GAZP,0,20121008,131533,157.86000,100
GAZP,0,20121008,131533,157.86000,100
GAZP,0,20121008,131533,157.86000,400
GAZP,0,20121008,131533,157.86000,200
GAZP,0,20121008,131535,157.86000,100
GAZP,0,20121008,131537,157.86000,510
GAZP,0,20121008,131537,157.86000,1910
GAZP,0,20121008,131537,157.86000,630
GAZP,0,20121008,131537,157.86000,1500
GAZP,0,20121008,131537,157.86000,1810
GAZP,0,20121008,131537,157.86000,1390
GAZP,0,20121008,131538,157.87000,300
GAZP,0,20121008,131538,157.87000,400
GAZP,0,20121008,131538,157.84000,10
GAZP,0,20121008,131538,157.87000,960
GAZP,0,20121008,131539,157.87000,260
GAZP,0,20121008,131540,157.87000,620
GAZP,0,20121008,131540,157.87000,1500
GAZP,0,20121008,131540,157.87000,130
GAZP,0,20121008,131540,157.87000,1410
GAZP,0,20121008,131540,157.87000,140
GAZP,0,20121008,131540,157.87000,510
GAZP,0,20121008,131540,157.87000,1180
GAZP,0,20121008,131540,157.87000,1050
GAZP,0,20121008,131540,157.87000,80
GAZP,0,20121008,131540,157.87000,200
GAZP,0,20121008,131540,157.87000,10
GAZP,0,20121008,131541,157.87000,710
GAZP,0,20121008,131549,157.87000,5700
GAZP,0,20121008,131549,157.87000,3760
GAZP,0,20121008,131552,157.89000,20
GAZP,0,20121008,131553,157.88000,10
GAZP,0,20121008,131553,157.92000,10
GAZP,0,20121008,131553,157.92000,10
GAZP,0,20121008,131554,157.92000,110
GAZP,0,20121008,131600,157.92000,400
GAZP,0,20121008,131630,157.89000,280
GAZP,0,20121008,131630,157.89000,70
GAZP,0,20121008,131631,157.93000,40
GAZP,0,20121008,131637,157.93000,10
GAZP,0,20121008,131637,157.95000,280
GAZP,0,20121008,131637,157.95000,1710
GAZP,0,20121008,131646,157.94000,10
GAZP,0,20121008,131646,157.96000,280
GAZP,0,20121008,131646,157.97000,1500
GAZP,0,20121008,131646,157.97000,1500
GAZP,0,20121008,131646,157.97000,1500
GAZP,0,20121008,131646,157.97000,10
GAZP,0,20121008,131646,157.97000,2000
GAZP,0,20121008,131648,157.97000,5690
GAZP,0,20121008,131648,157.97000,5690
GAZP,0,20121008,131648,157.97000,2110
GAZP,0,20121008,131648,157.99000,280
GAZP,0,20121008,131648,158.00000,160
GAZP,0,20121008,131648,158.00000,10
GAZP,0,20121008,131648,158.00000,190
GAZP,0,20121008,131648,158.00000,250
GAZP,0,20121008,131648,158.00000,360
GAZP,0,20121008,131648,158.00000,200
GAZP,0,20121008,131648,158.00000,590
GAZP,0,20121008,131648,158.01000,110
GAZP,0,20121008,131648,158.01000,170
GAZP,0,20121008,131649,158.04000,100
GAZP,0,20121008,131649,158.05000,20
GAZP,0,20121008,131649,158.05000,280
GAZP,0,20121008,131649,158.07000,600
GAZP,0,20121008,131649,158.07000,20
GAZP,0,20121008,131708,158.06000,840
GAZP,0,20121008,131708,158.07000,180
GAZP,0,20121008,131722,158.02000,500
GAZP,0,20121008,131727,158.02000,500
GAZP,0,20121008,131727,158.01000,20
GAZP,0,20121008,131728,158.01000,2480
GAZP,0,20121008,131736,157.98000,340
GAZP,0,20121008,131839,158.02000,500
GAZP,0,20121008,131842,158.00000,350
GAZP,0,20121008,131847,158.00000,280
GAZP,0,20121008,131847,158.00000,6000
GAZP,0,20121008,131847,158.00000,600
GAZP,0,20121008,131848,158.00000,1300
GAZP,0,20121008,131849,158.00000,200
GAZP,0,20121008,131849,158.00000,400
GAZP,0,20121008,131849,158.00000,10
GAZP,0,20121008,131851,158.00000,1000
GAZP,0,20121008,131851,158.00000,200
GAZP,0,20121008,131851,158.00000,400
GAZP,0,20121008,131853,158.00000,300
GAZP,0,20121008,131855,157.99000,10
GAZP,0,20121008,131859,157.99000,10
GAZP,0,20121008,131900,157.97000,10
GAZP,0,20121008,131904,157.97000,10
GAZP,0,20121008,131907,157.97000,10
GAZP,0,20121008,131908,157.99000,10
GAZP,0,20121008,131909,158.00000,1230
GAZP,0,20121008,131910,158.00000,400
GAZP,0,20121008,131910,158.00000,500
GAZP,0,20121008,131926,157.99000,10
GAZP,0,20121008,131926,158.00000,1220
GAZP,0,20121008,131926,158.00000,5960
GAZP,0,20121008,131926,158.03000,100
GAZP,0,20121008,131926,158.03000,300
GAZP,0,20121008,131947,158.01000,350
GAZP,0,20121008,132025,158.00000,400
GAZP,0,20121008,132031,158.00000,640
GAZP,0,20121008,132031,158.00000,1060
GAZP,0,20121008,132043,158.03000,30
GAZP,0,20121008,132053,158.00000,40
GAZP,0,20121008,132053,158.00000,10
GAZP,0,20121008,132053,158.00000,280
GAZP,0,20121008,132053,158.00000,10
GAZP,0,20121008,132057,158.00000,1490
GAZP,0,20121008,132057,158.00000,460
GAZP,0,20121008,132103,158.00000,10
GAZP,0,20121008,132124,158.03000,200
GAZP,0,20121008,132126,158.03000,10
GAZP,0,20121008,132137,158.03000,1500
GAZP,0,20121008,132137,158.03000,1500
GAZP,0,20121008,132137,158.03000,1500
GAZP,0,20121008,132137,158.03000,1500
GAZP,0,20121008,132139,158.03000,10
GAZP,0,20121008,132141,158.00000,2800
GAZP,0,20121008,132141,158.00000,640
GAZP,0,20121008,132141,158.00000,2250
GAZP,0,20121008,132141,158.00000,4430
GAZP,0,20121008,132141,158.00000,280
GAZP,0,20121008,132141,158.00000,280
GAZP,0,20121008,132141,157.99000,10
GAZP,0,20121008,132146,157.96000,40
GAZP,0,20121008,132147,157.99000,100
GAZP,0,20121008,132147,157.96000,40
GAZP,0,20121008,132200,157.96000,280
GAZP,0,20121008,132200,157.95000,70
GAZP,0,20121008,132210,157.95000,30
GAZP,0,20121008,132210,157.95000,70
GAZP,0,20121008,132211,157.95000,10
GAZP,0,20121008,132222,157.92000,10
GAZP,0,20121008,132222,157.92000,20
GAZP,0,20121008,132242,157.92000,260
GAZP,0,20121008,132242,157.91000,10
GAZP,0,20121008,132242,157.90000,10
GAZP,0,20121008,132243,157.92000,760
GAZP,0,20121008,132244,157.90000,160
GAZP,0,20121008,132244,157.90000,510
GAZP,0,20121008,132244,157.90000,1040
GAZP,0,20121008,132244,157.90000,210
GAZP,0,20121008,132244,157.90000,10
GAZP,0,20121008,132248,157.92000,170
GAZP,0,20121008,132248,157.92000,20
GAZP,0,20121008,132306,157.91000,80
GAZP,0,20121008,132306,157.91000,270
GAZP,0,20121008,132317,157.88000,80
GAZP,0,20121008,132324,157.95000,30
GAZP,0,20121008,132324,157.96000,70
GAZP,0,20121008,132327,157.90000,30
GAZP,0,20121008,132327,157.89000,160
GAZP,0,20121008,132327,157.89000,400
GAZP,0,20121008,132328,157.88000,10
GAZP,0,20121008,132328,157.88000,360
GAZP,0,20121008,132328,157.88000,220
GAZP,0,20121008,132328,157.88000,150
GAZP,0,20121008,132328,157.88000,130
GAZP,0,20121008,132328,157.88000,40
GAZP,0,20121008,132328,157.88000,30
GAZP,0,20121008,132330,157.86000,30
GAZP,0,20121008,132330,157.86000,20
GAZP,0,20121008,132330,157.86000,10
GAZP,0,20121008,132332,157.86000,160
GAZP,0,20121008,132355,157.85000,200
GAZP,0,20121008,132413,157.87000,130
GAZP,0,20121008,132413,157.87000,210
GAZP,0,20121008,132422,157.94000,1500
GAZP,0,20121008,132422,157.94000,500
GAZP,0,20121008,132423,157.94000,130
GAZP,0,20121008,132423,157.95000,210
GAZP,0,20121008,132423,157.95000,1660
GAZP,0,20121008,132451,157.92000,20
GAZP,0,20121008,132519,157.85000,300
GAZP,0,20121008,132519,157.85000,50
GAZP,0,20121008,132529,157.90000,120
GAZP,0,20121008,132547,157.90000,400
GAZP,0,20121008,132548,157.90000,600
GAZP,0,20121008,132549,157.90000,600
GAZP,0,20121008,132551,157.90000,280
GAZP,0,20121008,132552,157.93000,940
GAZP,0,20121008,132556,157.90000,10
GAZP,0,20121008,132558,157.93000,1000
GAZP,0,20121008,132625,157.90000,10
GAZP,0,20121008,132636,157.92000,10
GAZP,0,20121008,132636,157.92000,1500
GAZP,0,20121008,132636,157.92000,690
GAZP,0,20121008,132636,157.93000,400
GAZP,0,20121008,132636,157.93000,400
GAZP,0,20121008,132639,157.93000,500
GAZP,0,20121008,132639,157.93000,70
GAZP,0,20121008,132640,157.94000,1200
GAZP,0,20121008,132640,157.94000,400
GAZP,0,20121008,132642,157.94000,400
GAZP,0,20121008,132654,157.90000,200
GAZP,0,20121008,132731,157.86000,10
GAZP,0,20121008,132731,157.86000,10
GAZP,0,20121008,132731,157.86000,320
GAZP,0,20121008,132836,157.89000,50
GAZP,0,20121008,132934,157.88000,280
GAZP,0,20121008,132934,157.88000,20
GAZP,0,20121008,132935,157.89000,30
GAZP,0,20121008,132943,157.86000,10
GAZP,0,20121008,133019,157.86000,20
GAZP,0,20121008,133027,157.86000,500
GAZP,0,20121008,133038,157.88000,280
GAZP,0,20121008,133038,157.88000,1500
GAZP,0,20121008,133038,157.88000,1500
GAZP,0,20121008,133038,157.89000,280
GAZP,0,20121008,133038,157.89000,200
GAZP,0,20121008,133038,157.89000,3000
GAZP,0,20121008,133038,157.89000,1000
GAZP,0,20121008,133038,157.89000,2000
GAZP,0,20121008,133038,157.89000,1450
GAZP,0,20121008,133038,157.89000,6390
GAZP,0,20121008,133038,157.89000,8700
GAZP,0,20121008,133038,157.86000,10
GAZP,0,20121008,133038,157.86000,20
GAZP,0,20121008,133038,157.85000,1070
GAZP,0,20121008,133038,157.85000,380
GAZP,0,20121008,133038,157.83000,5000
GAZP,0,20121008,133038,157.83000,260
GAZP,0,20121008,133038,157.83000,110
GAZP,0,20121008,133038,157.83000,330
GAZP,0,20121008,133038,157.83000,1910
GAZP,0,20121008,133038,157.83000,90
GAZP,0,20121008,133038,157.83000,800
GAZP,0,20121008,133038,157.83000,100
GAZP,0,20121008,133038,157.82000,700
GAZP,0,20121008,133038,157.84000,1250
GAZP,0,20121008,133038,157.84000,350
GAZP,0,20121008,133039,157.82000,900
GAZP,0,20121008,133039,157.81000,240
GAZP,0,20121008,133039,157.81000,10
GAZP,0,20121008,133039,157.81000,1260
GAZP,0,20121008,133039,157.80000,1020
GAZP,0,20121008,133039,157.80000,150
GAZP,0,20121008,133039,157.80000,50
GAZP,0,20121008,133039,157.80000,30
GAZP,0,20121008,133039,157.80000,200
GAZP,0,20121008,133039,157.80000,200
GAZP,0,20121008,133039,157.80000,650
GAZP,0,20121008,133039,157.80000,280
GAZP,0,20121008,133039,157.79000,1720
GAZP,0,20121008,133039,157.78000,370
GAZP,0,20121008,133039,157.78000,100
GAZP,0,20121008,133039,157.78000,420
GAZP,0,20121008,133039,157.78000,1280
GAZP,0,20121008,133039,157.77000,50
GAZP,0,20121008,133039,157.77000,70
GAZP,0,20121008,133039,157.76000,10
GAZP,0,20121008,133039,157.76000,140
GAZP,0,20121008,133039,157.76000,20
GAZP,0,20121008,133039,157.76000,110
GAZP,0,20121008,133039,157.75000,600
GAZP,0,20121008,133039,157.75000,50
GAZP,0,20121008,133039,157.74000,220
GAZP,0,20121008,133039,157.74000,60
GAZP,0,20121008,133039,157.73000,30
GAZP,0,20121008,133039,157.73000,20
GAZP,0,20121008,133039,157.72000,10
GAZP,0,20121008,133039,157.72000,100
GAZP,0,20121008,133039,157.72000,590
GAZP,0,20121008,133039,157.72000,590
GAZP,0,20121008,133039,157.72000,500
GAZP,0,20121008,133039,157.72000,160
GAZP,0,20121008,133039,157.72000,140
GAZP,0,20121008,133039,157.71000,40
GAZP,0,20121008,133039,157.71000,1000
GAZP,0,20121008,133039,157.71000,1010
GAZP,0,20121008,133039,157.71000,450
GAZP,0,20121008,133039,157.71000,320
GAZP,0,20121008,133040,157.71000,10
GAZP,0,20121008,133040,157.74000,1140
GAZP,0,20121008,133040,157.74000,120
GAZP,0,20121008,133049,157.73000,400
GAZP,0,20121008,133049,157.70000,760
GAZP,0,20121008,133050,157.70000,240
GAZP,0,20121008,133050,157.70000,60
GAZP,0,20121008,133050,157.70000,30
GAZP,0,20121008,133051,157.71000,200
GAZP,0,20121008,133051,157.71000,200
GAZP,0,20121008,133051,157.71000,500
GAZP,0,20121008,133051,157.71000,400
GAZP,0,20121008,133053,157.70000,210
GAZP,0,20121008,133053,157.69000,10
GAZP,0,20121008,133053,157.69000,280
GAZP,0,20121008,133053,157.77000,100
GAZP,0,20121008,133056,157.71000,1020
GAZP,0,20121008,133056,157.70000,900
GAZP,0,20121008,133056,157.70000,200
GAZP,0,20121008,133057,157.69000,50
GAZP,0,20121008,133057,157.69000,50
GAZP,0,20121008,133057,157.69000,10
GAZP,0,20121008,133102,157.68000,10
GAZP,0,20121008,133102,157.70000,10
GAZP,0,20121008,133103,157.68000,1980
GAZP,0,20121008,133103,157.68000,10
GAZP,0,20121008,133103,157.68000,100
GAZP,0,20121008,133103,157.68000,40
GAZP,0,20121008,133103,157.68000,840
GAZP,0,20121008,133109,157.67000,50
GAZP,0,20121008,133112,157.67000,30
GAZP,0,20121008,133120,157.70000,50
GAZP,0,20121008,133121,157.70000,4000
GAZP,0,20121008,133132,157.70000,600
GAZP,0,20121008,133136,157.68000,10
GAZP,0,20121008,133136,157.67000,920
GAZP,0,20121008,133136,157.67000,490
GAZP,0,20121008,133136,157.67000,3580
GAZP,0,20121008,133137,157.70000,2300
GAZP,0,20121008,133156,157.68000,50
GAZP,0,20121008,133157,157.70000,400
GAZP,0,20121008,133201,157.70000,10
GAZP,0,20121008,133201,157.70000,200
GAZP,0,20121008,133226,157.68000,10
GAZP,0,20121008,133227,157.67000,5820
GAZP,0,20121008,133227,157.67000,50
GAZP,0,20121008,133227,157.67000,1000
GAZP,0,20121008,133227,157.67000,1260
GAZP,0,20121008,133227,157.66000,25000
GAZP,0,20121008,133227,157.66000,1500
GAZP,0,20121008,133227,157.65000,400
GAZP,0,20121008,133227,157.65000,200
GAZP,0,20121008,133227,157.64000,1500
GAZP,0,20121008,133227,157.64000,270
GAZP,0,20121008,133227,157.64000,2000
GAZP,0,20121008,133227,157.63000,1260
GAZP,0,20121008,133227,157.63000,2000
GAZP,0,20121008,133227,157.63000,1260
GAZP,0,20121008,133227,157.62000,40
GAZP,0,20121008,133227,157.62000,100
GAZP,0,20121008,133227,157.62000,2000
GAZP,0,20121008,133227,157.62000,3000
GAZP,0,20121008,133227,157.62000,2000
GAZP,0,20121008,133227,157.62000,900
GAZP,0,20121008,133227,157.61000,1270
GAZP,0,20121008,133227,157.61000,1270
GAZP,0,20121008,133227,157.60000,15220
GAZP,0,20121008,133227,157.60000,2790
GAZP,0,20121008,133227,157.60000,160
GAZP,0,20121008,133231,157.60000,1100
GAZP,0,20121008,133231,157.60000,10
GAZP,0,20121008,133231,157.60000,200
GAZP,0,20121008,133231,157.60000,50
GAZP,0,20121008,133231,157.60000,100
GAZP,0,20121008,133231,157.60000,40
GAZP,0,20121008,133231,157.60000,30
GAZP,0,20121008,133231,157.60000,50
GAZP,0,20121008,133231,157.60000,910
GAZP,0,20121008,133241,157.61000,810
GAZP,0,20121008,133255,157.68000,10
GAZP,0,20121008,133300,157.61000,10
GAZP,0,20121008,133300,157.61000,10
GAZP,0,20121008,133302,157.61000,10
GAZP,0,20121008,133302,157.61000,990
GAZP,0,20121008,133330,157.61000,10
GAZP,0,20121008,133336,157.68000,10
GAZP,0,20121008,133408,157.65000,10
GAZP,0,20121008,133421,157.65000,100
GAZP,0,20121008,133421,157.61000,1900
GAZP,0,20121008,133438,157.62000,30
GAZP,0,20121008,133438,157.62000,300
GAZP,0,20121008,133459,157.63000,1540
GAZP,0,20121008,133504,157.67000,100
GAZP,0,20121008,133504,157.68000,90
GAZP,0,20121008,133504,157.68000,280
GAZP,0,20121008,133504,157.68000,100
GAZP,0,20121008,133504,157.68000,100
GAZP,0,20121008,133506,157.69000,20
GAZP,0,20121008,133507,157.69000,40
GAZP,0,20121008,133511,157.69000,100
GAZP,0,20121008,133514,157.68000,350
GAZP,0,20121008,133519,157.69000,100
GAZP,0,20121008,133519,157.69000,400
GAZP,0,20121008,133532,157.69000,500
GAZP,0,20121008,133535,157.69000,200
